nama_tempat,alamat,rating,jumlah_review,stt_tlp,website,latitude,longitude,aksesibilitas,type_place_clean,kota_kabupaten,is_24_hours,open_time,close_time,operational_status,telepon_clean,skor_aksesibilitas,Label_akses
GBI Siliwangi Depok,"Jl. Siliwangi No.3b, Kec. Pancoran Mas","4,8",33.0,Tidak Ada,Tersedia,-6.3996861,106.8219107,,Gereja Protestan,Kota Depok,False,05:07,18:30,Tidak konsisten,,0,Tidak Tersedia
GPPS Cimanggis,Kec. Sukmajaya,"4,8",34.0,Tidak Ada,Tidak Tersedia,-6.3969776,106.8650202,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Umum,Kota Depok,False,05:07,18:30,Tidak konsisten,,1,Aksesibilitas Terbatas
CDC Church Depok,"Jl. Margonda Raya No.Kav. 88 Lantai 3, Kecamatan Beji","5,0",45.0,Tidak Ada,Tersedia,-6.3867787,106.8261306,"['Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda', ' Tidak dilengkapi dukungan instalasi bantu dengar', 'Tidak memiliki kursi khusus pengguna kursi roda']",Gereja Umum,Kota Depok,False,05:07,18:30,Tidak konsisten,,0,Tidak Tersedia
Vihara Gayatri # 7 sumur,"Jl. Vihara Gayatri Jalan, Kec. Tapos","4,8",405.0,Ada,Tidak Tersedia,-6.4445736,106.8589527,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', ' Tidak dilengkapi dukungan instalasi bantu dengar']",Vihara,Kota Depok,False,07:00,19:00,Normal,81316767888.0,2,Aksesibilitas Terbatas
Cetiya Dhammajala Depok,"Jl. Dewi Sartika No.8 Blok E, Kec. Pancoran Mas","4,3",31.0,Tidak Ada,Tersedia,-6.400383,106.8178242,,Vihara,Kota Depok,False,05:07,18:30,Tidak konsisten,,0,Tidak Tersedia
Pura Amerta Jati,"Jl. Punak No.33, Kec. Cinere","4,7",189.0,Ada,Tidak Tersedia,-6.3221139,106.7841781,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Pura,Kota Depok,True,00:00,23:59,24 Jam,217536003.0,0,Tidak Tersedia
Pura Tribhuana Agung,"Jl. Kerinci Raya No.10, Kec. Sukmajaya","4,9",51.0,Tidak Ada,Tidak Tersedia,-6.395067,106.853516,,Pura,Kota Depok,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Pura Prajapati Purna Pralina ᬧᬸᬭᬧ᭄ᬭᬚᬧᬢᬶᬧᬸᬃᬦᬧ᭄ᬭᬮᬶᬦ᭟,"Jl. Menpor Pal Sigunung No.87, Kec. Cimanggis","4,6",79.0,Tidak Ada,Tidak Tersedia,-6.3560554,106.8535152,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Pura,Kota Depok,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
MASJID ALMULK Masjid Peradaban Islam,Kec. Baros,"4,7",63.0,Ada,Tidak Tersedia,-6.9493546,106.925042,['Memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Sukabumi,True,00:00,23:59,24 Jam,85794860994.0,1,Aksesibilitas Terbatas
Masjid Jami Al-Muhajirin,,"4,6",47.0,Tidak Ada,Tidak Tersedia,-6.9636889,106.9087566,,Masjid,Kota Sukabumi,False,04:00,21:15,Normal,,0,Tidak Tersedia
Masjid Makaarimul Akhlaq,Kec. Warudoyong,"4,9",69.0,Tidak Ada,Tidak Tersedia,-6.9440125,106.9142344,,Masjid,Kota Sukabumi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Raya Al-Muttaqin,Jl. Bhayangkara,"4,8",211.0,Tidak Ada,Tidak Tersedia,-6.9102967,106.9243691,,Masjid,Kabupaten Sukabumi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Raya Baiturrahim,Kec. Baros,"4,8",331.0,Tidak Ada,Tidak Tersedia,-6.9515221,106.9300077,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Masjid,Kota Sukabumi,True,00:00,23:59,24 Jam,,2,Aksesibilitas Terbatas
Masjid Bahrul Ulum,"Jl. RH. Didi Sukardi, Kec. Citamiang","4,8",43.0,Tidak Ada,Tidak Tersedia,-6.9390659,106.9311563,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Sukabumi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Nurul Huda,Kec. Warudoyong,"4,6",144.0,Tidak Ada,Tidak Tersedia,-6.9467503,106.9151064,,Masjid,Kota Sukabumi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Besar Assalam Karangtengah Cibadak,Kec. Cibadak,"4,7",216.0,Tidak Ada,Tidak Tersedia,-6.8960063,106.8133343,,Masjid,Kabupaten Sukabumi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Mushola Albarokah,"Jl. Jeruk Nyelap, Kec. Lembursitu","4,6",37.0,Tidak Ada,Tidak Tersedia,-6.9620424,106.9012145,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Sukabumi,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Masjid Besar Al Muhajirin,Kec. Cibeureum,"4,8",120.0,Tidak Ada,Tidak Tersedia,-6.9409651,106.9409843,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Sukabumi,False,09:00,17:00,Normal,,0,Tidak Tersedia
Masjid Jamie Al-Latief,"Jl. Syamsudin. SH Gg. Adireja No.38, Kec. Cikole","4,7",75.0,Tidak Ada,Tidak Tersedia,-6.9184849,106.9328797,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Sukabumi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Qubbatul Muslimin,Kec. Sukaraja,"4,7",133.0,Tidak Ada,Tidak Tersedia,-6.9171605,106.9720158,,Masjid,Kabupaten Sukabumi,False,04:00,21:15,Normal,,0,Tidak Tersedia
Masjid An Nuur,Kec. Cikole,"4,7",64.0,Tidak Ada,Tidak Tersedia,-6.9216617,106.9366995,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Sukabumi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Tijanul Anwar,"Jl. Surya Kencana No.31, Kec. Cikole","4,7",293.0,Ada,Tidak Tersedia,-6.917039,106.9294458,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Sukabumi,False,04:00,21:15,Normal,85724760404.0,0,Tidak Tersedia
Masjid At Tarfi (LDII),Kec. Citamiang,"5,0",36.0,Tidak Ada,Tersedia,-6.9352964,106.9365572,,Masjid,Kota Sukabumi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Assalamah,Kec. Cikole,"4,8",40.0,Ada,Tidak Tersedia,-6.9231089,106.9294331,,Masjid,Kota Sukabumi,False,04:00,21:15,Normal,85216797367.0,0,Tidak Tersedia
Masjid Jami Al-Muawwanah,Kec. Baros,"4,6",65.0,Tidak Ada,Tidak Tersedia,-6.9656977,106.9402689,,Masjid,Kabupaten Sukabumi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Perahu,"Jl. Cikiray-Cijambu, Kec. Cisaat","4,6",42.0,Ada,Tidak Tersedia,-6.907149,106.898123,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Sukabumi,True,00:00,23:59,24 Jam,87721776999.0,0,Tidak Tersedia
Masjid Birrul Walidain,"Jl. Ciaul Kaler, Kec. Cikole","4,9",40.0,Tidak Ada,Tidak Tersedia,-6.9180378,106.9438972,,Masjid,Kabupaten Sukabumi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Assuada Kutamaneuh Sukabumi,"Jl. Rambai-Cipanengah, Kec. Gn","4,5",70.0,Tidak Ada,Tidak Tersedia,-6.9439539,106.906732,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Sukabumi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Baiturahman,"Jl. Raya Rambay No.7, Kec. Cisaat","4,7",279.0,Tidak Ada,Tidak Tersedia,-6.9103228,106.8954656,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Sukabumi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Besar Al-Faizin,"Jl. Koleberes, Kec. Warudoyong","4,9",34.0,Tidak Ada,Tidak Tersedia,-6.9407795,106.9149368,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Sukabumi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Yumnah,JL. Pelabuhan II,"4,8",148.0,Tidak Ada,Tidak Tersedia,-6.9339793,106.9248455,,Masjid,Kabupaten Sukabumi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Perahu Cicurug,Kec. Cicurug,"4,4",318.0,Tidak Ada,Tidak Tersedia,-6.7855823,106.7932761,['Ada toilet khusus pengguna kursi roda'],Masjid,Kabupaten Sukabumi,False,08:00,17:30,Normal,,1,Aksesibilitas Terbatas
Masjid Al-Muhajirn Bumi Pasir rahayu Nanggeleng,"Jl. Pasir Salamet I, Kec. Citamiang","4,8",71.0,Tidak Ada,Tidak Tersedia,-6.938295,106.9354667,,Masjid,Kota Sukabumi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
GKP Jemaat Sukabumi,"Jl. Surya Kencana No.41, Kec. Cikole","4,7",33.0,Tidak Ada,Tersedia,-6.9167384,106.9305013,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Sukabumi,False,05:07,18:30,Tidak konsisten,,2,Aksesibilitas Terbatas
Gereja Kristen Indonesia (Anggota PGI) - Kota Sukabumi,"Jl. Zaenal Zakse No.15, Kec. Cikole","4,8",34.0,Ada,Tersedia,-6.9220748,106.9308929,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Protestan,Kota Sukabumi,False,05:07,18:30,Tidak diketahui,266221202.0,1,Aksesibilitas Terbatas
Gereja Sidang Kristus,"Jl. Masjid No.8, Kec. Cikole","4,5",72.0,Tidak Ada,Tersedia,-6.9203335,106.9256551,,Gereja Umum,Kota Sukabumi,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Gereja Baptis Indonesia Baitani,"JL. Laks L RE Martadinata 86, Kec. Cikole","4,8",36.0,Ada,Tersedia,-6.9208422,106.9331177,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Umum,Kota Sukabumi,False,05:07,18:30,Tidak diketahui,266221754.0,1,Aksesibilitas Terbatas
HKBP Resort Sukabumi,"Jl. Babakan Sirna No.33, Kec. Warudoyong","4,7",82.0,Tidak Ada,Tersedia,-6.9184992,106.9134271,,Gereja Protestan,Kota Sukabumi,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Gereja Bethel Indonesia Eben Haezer (GBI 282 Sukabumi),"Jl. A. Yani, Kec. Cikole","4,5",56.0,Tidak Ada,Tersedia,-6.9231786,106.934772,,Gereja Protestan,Kota Sukabumi,False,05:07,18:30,Tidak konsisten,,0,Tidak Tersedia
GKI Cibadak,"Jl. Perintis Kemerdekaan No.9, Kec. Cibadak","4,8",30.0,Ada,Tidak Tersedia,-6.8939332,106.7836663,,Gereja Protestan,Kabupaten Sukabumi,False,05:07,18:30,Tidak konsisten,81260600745.0,0,Tidak Tersedia
GBI A. YANI 20,"Jl. A. Yani No.20, Kec. Warudoyong","5,0",44.0,Tidak Ada,Tersedia,-6.9221448,106.9242183,,Gereja Protestan,Kota Sukabumi,False,05:07,18:30,Tidak konsisten,,0,Tidak Tersedia
GMS Sukabumi,"Jl. Royal Kabandungan Blok BB 07, Kec. Cikole","5,0",34.0,Tidak Ada,Tersedia,-6.9091697,106.9306346,,Gereja Umum,Kota Sukabumi,False,05:07,18:30,Tidak konsisten,,0,Tidak Tersedia
Geredja Pantekosta di Indonesia Sukabumi,"Jl. Veteran II No.18, Kec. Cikole","4,8",31.0,Tidak Ada,Tersedia,-6.9181059,106.9263975,,Gereja Umum,Kota Sukabumi,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
GSJA Charismata Sukabumi,"Jl. Sudirman No.81, Kec. Warudoyong","4,9",78.0,Tidak Ada,Tersedia,-6.9196182,106.9174811,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Sukabumi,False,05:07,18:30,Tidak konsisten,,2,Aksesibilitas Terbatas
Gereja Katolik Paroki St. Joseph - Kota Sukabumi,Jl. Surya Kencana No.11,"4,8",304.0,Tidak Ada,Tersedia,-6.9183257,106.9285436,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Katolik,Kabupaten Sukabumi,False,06:00,07:30,Normal,,3,Aksesibilitas Cukup Lengkap
Vihara Widhi Sakti,"Jl. Pajagalan No.20, Kec. Warudoyong","4,7",475.0,Ada,Tidak Tersedia,-6.9252992,106.9255788,['Memiliki pintu masuk khusus pengguna kursi roda'],Vihara,Kota Sukabumi,False,07:00,20:00,Normal,266222036.0,1,Aksesibilitas Terbatas
Gereja Katolik Paroki St. Fransiskus Assisi Cibadak,"Jl. Perintis Kemerdekaan No.29, Kec. Cibadak","4,7",94.0,Tidak Ada,Tersedia,-6.8970837,106.7812591,,Gereja Katolik,Kabupaten Sukabumi,False,00:00,17:00,Normal,,0,Tidak Tersedia
"Gereja Katolik Paroki Hati Maria Tak Bernoda, Cicurug","Jl. Siliwangi No.35, Kec. Cicurug","4,7",74.0,Ada,Tersedia,-6.7899559,106.7789843,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Katolik,Kabupaten Sukabumi,False,05:07,18:30,Tidak diketahui,266731014.0,3,Aksesibilitas Cukup Lengkap
Vihara Dharma Ratna,"JL Laks Jl. R. E. Martadinata No.49, Kec. Cikole","4,8",38.0,Tidak Ada,Tidak Tersedia,-6.9204275,106.9329344,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Vihara,Kota Sukabumi,False,08:00,17:00,Normal,,0,Tidak Tersedia
Masjid Agung Mangunreja,"Jl. Garut - Tasikmalaya, Kec. Mangunreja","4,6",373.0,Tidak Ada,Tidak Tersedia,-7.3652334,108.1015252,,Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid At-Tiyah,Kec. Rajapolah,"4,7",185.0,Tidak Ada,Tidak Tersedia,-7.2407043,108.189894,,Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Aisyah,"Jl. Ir. H. Juanda No.39, Kec. Bungursari","4,7",328.0,Tidak Ada,Tidak Tersedia,-7.3222858,108.1979833,,Masjid,Kabupaten Tasikmalaya,False,04:00,20:00,Normal,,0,Tidak Tersedia
Masjid Besar Kawalu,"Jl. Perintis Kemerdekaan, Kec. Kawalu","4,6",487.0,Tidak Ada,Tidak Tersedia,-7.3817761,108.2083037,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Agung Ciawi,Jalan Raya,"4,8",286.0,Tidak Ada,Tidak Tersedia,-7.1585501,108.1465883,['Ada toilet khusus pengguna kursi roda'],Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,1,Aksesibilitas Terbatas
Masjid Besar Ciparay,"Jl. Paledang No.3, Kec. Ciparay","4,8",157.0,Ada,Tidak Tersedia,-7.0358929,107.7128959,['Ada toilet khusus pengguna kursi roda'],Masjid,Kabupaten Bandung,False,04:00,21:15,Normal,85134345876.0,1,Aksesibilitas Terbatas
MASJID AL ISHLAH | Asia Plaza,Kec. Cihideung,"4,6",599.0,Tidak Ada,Tidak Tersedia,-7.3418357,108.2155098,,Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid H. Bakri,"Jl. Babakan Payung I, Kec. Cihideung","4,6",164.0,Tidak Ada,Tidak Tersedia,-7.331468,108.2190321,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
MASJID BAITURRAHMAN,"Jl. R.E. Martadinata No.93, Kec. Cipedes","4,8",330.0,Tidak Ada,Tidak Tersedia,-7.314606,108.2133101,,Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Besar Al-Rosyad,"Jl. Letnan Ibrahim Adji, Kec. Indihiang","4,6",84.0,Ada,Tidak Tersedia,-7.2925092,108.2001202,,Masjid,Kabupaten Tasikmalaya,False,04:00,22:00,Tidak diketahui,81323325112.0,0,Tidak Tersedia
Masjid Rahmatullah,"Jl. Cendramerta No.1, Kec. Cipedes","4,7",331.0,Tidak Ada,Tidak Tersedia,-7.318611,108.2066641,['Memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,1,Aksesibilitas Terbatas
Masjid Agung Baiturrohman,Kec. Singaparna,"4,6",468.0,Ada,Tidak Tersedia,-7.357472,108.112673,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,04:00,22:00,Tidak diketahui,87808162123.0,3,Aksesibilitas Cukup Lengkap
Masjid Agung Al-Muhsiniin,Kec. Kadipaten,"4,7",276.0,Tidak Ada,Tidak Tersedia,-7.1241808,108.145413,,Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Darussalam,"Jl. Kiara Asri Raya, Kec. Kiaracondong","4,6",113.0,Ada,Tidak Tersedia,-6.9287796,107.6546759,,Masjid,Kota Bandung,True,00:00,23:59,24 Jam,81315029929.0,0,Tidak Tersedia
Masjid Besar Singaparna Kota,Kec. Singaparna,"4,5",82.0,Tidak Ada,Tidak Tersedia,-7.3498459,108.1097626,,Masjid,Kabupaten Tasikmalaya,False,04:30,05:00,Normal,,0,Tidak Tersedia
Masjid Agung Rajapolah,Kec. Rajapolah,"4,7",672.0,Tidak Ada,Tidak Tersedia,-7.2199075,108.1901096,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Agung Singaparna Gebu,Kec. Singaparna,"4,7",248.0,Tidak Ada,Tidak Tersedia,-7.3582586,108.112415,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Masjid,Kabupaten Tasikmalaya,False,04:00,22:00,Tidak diketahui,,3,Aksesibilitas Cukup Lengkap
Masjid Besar Muhajirin,"Jl. Saptamarga No.03, Kec. Tawang","4,8",449.0,Tidak Ada,Tidak Tersedia,-7.3328318,108.2273678,,Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Al Ikhlas Markaz Dakwah Tasik,Kec. Mangkubumi,"4,9",78.0,Tidak Ada,Tidak Tersedia,-7.3639125,108.2024219,,Masjid,Kabupaten Tasikmalaya,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Gereja Bethel Indonesia,"Jl. Tentara Pelajar No.19, Kec. Tawang","4,8",90.0,Tidak Ada,Tersedia,-7.3278967,108.2244648,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Umum,Kabupaten Tasikmalaya,False,05:07,18:30,Tidak konsisten,,3,Aksesibilitas Cukup Lengkap
"Gereja Katolik Paroki Hati Kudus Yesus, Tasikmalaya","Jl. Sutisna Senjaya No.50, Kec. Tawang","4,8",184.0,Tidak Ada,Tersedia,-7.3278278,108.227521,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Katolik,Kabupaten Tasikmalaya,False,08:00,12:00,Normal,,3,Aksesibilitas Cukup Lengkap
GBI Empangsari,"Jl. Empang Sari, Kec. Tawang","4,9",62.0,Tidak Ada,Tidak Tersedia,-7.3297955,108.2223993,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kabupaten Tasikmalaya,False,05:07,18:30,Tidak diketahui,,2,Aksesibilitas Terbatas
Masjid Madania,Kec. Sindang,"4,8",115.0,Tidak Ada,Tidak Tersedia,-6.3336001,108.3216724,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Baiturrahman,Kec. Indramayu,"4,6",92.0,Tidak Ada,Tidak Tersedia,-6.3588302,108.3246829,,Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami At - Taqwa,"Jl. Raya Sumurwatu, Kec. Terisi","4,7",87.0,Tidak Ada,Tidak Tersedia,-6.4986642,108.1492298,,Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Baitul Muslimin,"Jl. Terisi - Cikedung, Kec. Cikedung","4,9",36.0,Tidak Ada,Tidak Tersedia,-6.4872648,108.1807156,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Al Muttaqin,Kec. Bongas,"4,7",41.0,Ada,Tidak Tersedia,-6.3655812,108.0245244,,Masjid,Kabupaten Indramayu,False,04:00,20:00,Normal,89519338666.0,0,Tidak Tersedia
Masjid Jami Miftahul Huda,,"4,8",399.0,Ada,Tersedia,-6.4076755,108.242071,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,85224008321.0,0,Tidak Tersedia
Masjid Jami Al-A'Dhom Tulungagung,,"4,6",333.0,Tidak Ada,Tidak Tersedia,-6.5403763,108.3519791,,Masjid,Kabupaten Indramayu,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Sabilul Muttaqin Bumi Patra,Kec. Indramayu,"4,8",121.0,Tidak Ada,Tidak Tersedia,-6.3494624,108.3339313,,Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Al-Hidayah,"Jl. Siapem 1, Kec. Indramayu","4,7",40.0,Tidak Ada,Tidak Tersedia,-6.3335029,108.3306328,,Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami’ Baitul Muttaqin Losarang,Kec. Losarang,"4,6",122.0,Tidak Ada,Tidak Tersedia,-6.3906363,108.1484293,,Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Al-Barokah,Kec. Bongas,"4,6",39.0,Tidak Ada,Tidak Tersedia,-6.3738348,108.0342006,,Masjid,Kabupaten Indramayu,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Riyadhul Jannah PLTU Indramayu,Kec. Sukra,"4,7",44.0,Tidak Ada,Tidak Tersedia,-6.2743559,107.9665967,,Masjid,Kabupaten Indramayu,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Darussalam Bugel Indramayu,Kec. Patrol,"4,7",495.0,Tidak Ada,Tidak Tersedia,-6.3156811,108.0094629,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Indramayu,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al-Ikhlas,Kec. Kandanghaur,"4,8",276.0,Tidak Ada,Tidak Tersedia,-6.3284623,108.0838769,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Indramayu,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami' Nurul Hikmah,Kec. Sliyeg,"4,8",47.0,Tidak Ada,Tidak Tersedia,-6.4776735,108.3460009,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Indramayu,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Hayat,Kec. Gantar,"4,6",81.0,Tidak Ada,Tidak Tersedia,-6.5276783,108.0104475,,Masjid,Kabupaten Indramayu,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Baitut-Tawwabiin Krimun,Kec. Losarang,"4,5",73.0,Ada,Tidak Tersedia,-6.3939367,108.1568748,,Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,82128510313.0,0,Tidak Tersedia
Masjid An Nur,"Jl. Let Jend. Suprapto belakang masjid annur, Kec. Indramayu","4,8",109.0,Tidak Ada,Tidak Tersedia,-6.3385495,108.3241466,,Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Babussalam,"Jl. Banjarsari No.16, Kec. Jatibarang","4,6",165.0,Tidak Ada,Tidak Tersedia,-6.4763678,108.3169017,,Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Besar Attaqwa,JL. Raya Parean,"4,5",84.0,Ada,Tidak Tersedia,-6.3552435,108.1064838,,Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,85321889470.0,0,Tidak Tersedia
Masjid Nurul Huda,Kec. Kandanghaur,"4,7",139.0,Ada,Tidak Tersedia,-6.3482932,108.1010584,,Masjid,Kabupaten Indramayu,False,04:00,22:00,Tidak diketahui,89671443234.0,0,Tidak Tersedia
Masjid Baiturrohim,Kec. Anjatan,"4,7",31.0,Tidak Ada,Tidak Tersedia,-6.3495632,107.9543653,,Masjid,Kabupaten Indramayu,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Agung Al Furqon,"Jl. Alun-Alun Selatan, Kec. Haurgeulis","4,8",184.0,Ada,Tidak Tersedia,-6.459936,107.942833,,Masjid,Kabupaten Indramayu,False,04:00,23:00,Normal,234741435.0,0,Tidak Tersedia
